File ID,File Name,Run Metadata ID,Protocol,Study Name,PDC Study ID,PDC Study Version,Study ID,Project Name,Data Category,File Type,Access,File Size (in bytes),Md5sum,Downloadable,File Download Link
"3974e08c-78b5-4059-8b0d-6cf73a121c68","PTRC_exp10_Plex_03_P_f11.raw","PTRC_exp10_Plex_03_P","Beat AML Baseline Clinical - Phosphoproteome","Beat AML Baseline Clinical - Phosphoproteome","PDC000478","1","6a52970d-b69d-43ab-b88b-1c21eaacd41c","Proteogenomic Translational Research Centers (PTRC)","Raw Mass Spectra","Proprietary","Open","580376334","f1d393c7c7e69b812be06e4e12c08ef7","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/148/197/PTRC_exp10_Plex_03_P_f11.raw?Expires=1733933613&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=RKdi0btvjFOt-w2OiJCPG5o4KOy6ufZcDWqrlAeLPzMNy3O1ViWeoi2H3DETWt0ewNAzxyDxmaj5GlEJfedgFvYWFS4tg4CoViiBV5qCflOPVmGKN0x5PIkwLfCHNbpvYe8aZSk62deKqG-eBLMd4rXyimAI2VN2ukGq-L5sDdR2joW-GPJGzHsilEOm78szFzeGJRQ9zFjP~-JXXJRlCd2jXqplrB9eTDMFUDa5Q1T8oiPAQeqmzWsdzVZVdgL8ki87Qvn1lluiRCJR7CV6gdVGJTAjENnpnk6fySBQNelx~R33sGaSdFD6yT0ju60a52f8-aajFCaHFe2qtM0DjQ__"
"39b1a73f-7faa-46d4-9fc7-11f3dca111ff","PTRC_exp10_Plex_18_P_f05.raw","PTRC_exp10_Plex_18_P","Beat AML Baseline Clinical - Phosphoproteome","Beat AML Baseline Clinical - Phosphoproteome","PDC000478","1","6a52970d-b69d-43ab-b88b-1c21eaacd41c","Proteogenomic Translational Research Centers (PTRC)","Raw Mass Spectra","Proprietary","Open","913908676","079f950da03f1a4323b9b0be7edbe70d","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/148/197/PTRC_exp10_Plex_18_P_f05.raw?Expires=1733933613&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=ES187MVoQt-Irbazvv2KOII3vUoWYnwMzG-f9NZ3XrLANdt5Y~pXEdXIL7NKzqUgdo7XudoAPRcr2tYQVcH1JBRv6Cvr3xF1imLp-wZLzWtFibmMcz59ViJdXq2zX1H57OVGE2UY-Br-SY7KGecG2fJVDmN-bMGVQVZHJQ~3MK9eR2bM1MEO8Yw2yBCoDYGDQhjc064aVlR7M3mEewY936oAy7Io8OS-2qtmzcrwHN5qvKDhBAv9w0GXizBr12Qpfyk8eXQsOXYaujkaMzLTu~tDdEsnRM7fOPAZ0k2aDOt0kx0vWahjcP50ja3pdkAkZx8feCe9Da0YJU7uTxxtmA__"
"3a28ef30-ee83-4d6b-9156-37e30f665cfd","PTRC_exp10_Plex_20_P_f12.raw","PTRC_exp10_Plex_20_P","Beat AML Baseline Clinical - Phosphoproteome","Beat AML Baseline Clinical - Phosphoproteome","PDC000478","1","6a52970d-b69d-43ab-b88b-1c21eaacd41c","Proteogenomic Translational Research Centers (PTRC)","Raw Mass Spectra","Proprietary","Open","747582652","e28a94254fb845bcda7b99f4bc274657","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/148/197/PTRC_exp10_Plex_20_P_f12.raw?Expires=1733933613&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BItbiqFvdQ1MncK9GEKT92rxqTcXx4IHTquT6KwVrnZ9CggGb23Meprdp2TkD1iSv60Z1EuIVcDRIAv8Q4vfX84cl2d32ZgezDcmnTVQS8UtXIRA33mhAmHIMmxciWRV4Iah9Rgt4-BoP0xWtSoxH4C0LHvB8Ly13SPfteiBnHHax6tJ2H0RYC~bhN7gJ2G6FmlOfarcVAmiMRO8DXIXBeZAukbRZv~aFlEJLUK26P6GouvDaMhbDUMam59LV6YWDVzs2K83x~0v0znzwh2DrOZlhbd51-CtOIl32qTL0-dS2rOlRGckEH35LT3kCKsLc0SEAYBIRPYCZmj5C2I9~Q__"
"3a76beb2-038d-41e9-821a-6039fa424a99","PTRC_exp10_Plex_07_P_f04.raw","PTRC_exp10_Plex_07_P","Beat AML Baseline Clinical - Phosphoproteome","Beat AML Baseline Clinical - Phosphoproteome","PDC000478","1","6a52970d-b69d-43ab-b88b-1c21eaacd41c","Proteogenomic Translational Research Centers (PTRC)","Raw Mass Spectra","Proprietary","Open","590318992","cebab312b7a27bd25a47c098a341b9db","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/148/197/PTRC_exp10_Plex_07_P_f04.raw?Expires=1733933613&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=DXCZPl6NV~cIybrGR2~-05VGLgmy2WiCRcwECHRccS7xpE12b-JEMSMPBDwQa~cphJVww8L-5aYpKdQWzJHLSRUOOfxmokZIojTBlaREhElmucVjmifBJN0l~Lk37fmwtu7XCsUCeLqXp6hcQLRNCoShF2gs6tkjpRDNR5v10OytImQ6v-lExtYBUks9eCfsT5KxPeO5wUEsIhE9ncbaxW7K1NpJS6SQUGJpPiIYo6PsNMtbFcYn~77sFDvL4IWHUfJjW9aSd6x0nd8RxpnZImjMwkZ-Z0cLn1WdA9AANw-2gTXate4NZ~zkrK9f3GUkRBblQO0VwhE27xLqtI~V2w__"
"3ab7dd58-e0d9-4b92-9324-6e3efc84bd03","PTRC_exp10_Plex_19_P_f05.raw","PTRC_exp10_Plex_19_P","Beat AML Baseline Clinical - Phosphoproteome","Beat AML Baseline Clinical - Phosphoproteome","PDC000478","1","6a52970d-b69d-43ab-b88b-1c21eaacd41c","Proteogenomic Translational Research Centers (PTRC)","Raw Mass Spectra","Proprietary","Open","794745578","757163e036bffad028ccf6ab387d34fc","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/148/197/PTRC_exp10_Plex_19_P_f05.raw?Expires=1733933613&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Aab6VFgPO6aBtQPAu3exmmtEZFCT9leVLsEaX51OX68fqlnvylEAz-9BPWXfwwmI~FY-Xwio765EtNKhmJAFOZwETraBUvsPLmNH7EdDg8jVSdaoow6oxTReSShKeTVkXf5GU1ly9gX3i9MQDaAlBy5noGzz8LgC9lDHkyNB~cfvQ4Nmn-IO65trXmOK~7gZYAcj08Mt6hj8wf~P-sktquE2peq2nPkbVp1QExNyUm3pP1onIflWrr7tawYbW1uWiVX4EmsyhqPGvQa5KXPZZf90dZQxAOoo8IpkDuxo6ceKQe3-uNZ3sHQI7yEbYpFL963MsHdcUytYSrpArfwc5g__"
"3d8f1e7e-cde4-4f94-983d-1070ed2a1d28","PTRC_exp10_Plex_16_P_f08.raw","PTRC_exp10_Plex_16_P","Beat AML Baseline Clinical - Phosphoproteome","Beat AML Baseline Clinical - Phosphoproteome","PDC000478","1","6a52970d-b69d-43ab-b88b-1c21eaacd41c","Proteogenomic Translational Research Centers (PTRC)","Raw Mass Spectra","Proprietary","Open","739213210","f0e742479d06cedaa205e5e5e5e1bf07","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/148/197/PTRC_exp10_Plex_16_P_f08.raw?Expires=1733933613&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=UfNL8ywko3ZocOLAxxMUjEglov2dMvXayXbQUAdQWp2nIuPvOpRcTk~4942SIOP7oXMkYR38X-YER6shAUZipGcc9agYD8r6Gzeypu-r42Sz99luCxBbYmLDIW4g3Kzdm2~k0yZ9AhpDUQXa4a7EV~BiAQeXUS1o2QfP1Z2HDBYNzRuIJDw6Xsk~RSwiWpb4z1NbMNEmNC7DvNpMapJFK6nhbbe2ceUnB6HHRLfbNUgss2woS9WhHdWxLrdHKDV7HZWc5DgLI8BGrdiRw-oZ8F8mdSBSKKmZpDcJxVzqdeE6ZEEhCQ6g0ess66wfVtBViLnzGi7KyRiTTMEf03it4w__"
"3deb6345-23ab-45a0-b037-2a76c6f7499e","PTRC_exp10_Plex_01_P_f10.raw","PTRC_exp10_Plex_01_P","Beat AML Baseline Clinical - Phosphoproteome","Beat AML Baseline Clinical - Phosphoproteome","PDC000478","1","6a52970d-b69d-43ab-b88b-1c21eaacd41c","Proteogenomic Translational Research Centers (PTRC)","Raw Mass Spectra","Proprietary","Open","606871968","04194ead13315bd2a6f0dabf50749def","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/148/197/PTRC_exp10_Plex_01_P_f10.raw?Expires=1733933613&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=MoFWu64BeMJEnLzuzyMiq~RM9B4L2ZA6Sh5wtOMoA-8X5eInXnTgDQ~uGz43vtsszbjn9g2oWAH40jWYCNHtEuENFLEfmw0BWbPFGkkS9pLJNX5xICAFDBm3Zg1buPbVYveN7wr0Rhb6KS2froMV6MY3abt7vYH4k3NZ~Xy16zxJPB7GQRAzyPzVa~wXrYc8UkUoW8VXcc85ZMTzvE1ic4W9TGJdHpJR8PtXE1qQMDGwS3rK10D-OCsi-AKbstdHD8VFiRpKneCeORC8pPkcKQOB5lKV1cOQWuycRm2JgU0YknLxd5SLf4A6jiaT~~LCtnUBF6G~nzrf1vSLtald2Q__"
"3e96dca3-fe37-48e3-bf2b-efc68ca9f284","PTRC_exp10_Plex_17_P_f08.raw","PTRC_exp10_Plex_17_P","Beat AML Baseline Clinical - Phosphoproteome","Beat AML Baseline Clinical - Phosphoproteome","PDC000478","1","6a52970d-b69d-43ab-b88b-1c21eaacd41c","Proteogenomic Translational Research Centers (PTRC)","Raw Mass Spectra","Proprietary","Open","690968720","28a68f5b016377ad9af5d3e5ca62590c","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/148/197/PTRC_exp10_Plex_17_P_f08.raw?Expires=1733933613&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=S5YXgZNZEYS9tJF0i-zkbPAQunS4tk7yQ37VwJCGrCVZfGej8HPldFw6WNgF21ion12ozO2fVU3MRtMroPwiGAtrDFBct8bj3xU53RK0zNd-HDayztAiqZzp0S8wuQ-R1lun8xdtHl7xGdLGe52WLxIMJmcjQraxFCJy8m9AliwyFbXazroIjZfTLmpE4JpfoRNYfLXE4NSOZ3pgVaLEKMJsjOdJLNsjwL9W8w~CZhyzKjA34OA3EYRgLFlt75LfLs8GZ0Av8S9vbSjnwI3nKYB-sdcY1HFT78d0zmk3WmFa-bziP7gFOdkgkFujVxnPHz2Lbzu7IRO31fxzTDikQA__"
"3edeaa09-1499-4437-9539-72bd9d13bdce","PTRC_exp10_Plex_18_P_f11.raw","PTRC_exp10_Plex_18_P","Beat AML Baseline Clinical - Phosphoproteome","Beat AML Baseline Clinical - Phosphoproteome","PDC000478","1","6a52970d-b69d-43ab-b88b-1c21eaacd41c","Proteogenomic Translational Research Centers (PTRC)","Raw Mass Spectra","Proprietary","Open","723179306","8f7fdec6c1bc1d1526d1627cc6e4df00","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/148/197/PTRC_exp10_Plex_18_P_f11.raw?Expires=1733933613&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=LatMigszkTD9dT18ItCTNhgRzU0BQWnoKlF0ymqwVPPML-wb1F7CuOXsI5sdFYAeAg0M9pkLpqFYDC2puWZc8GgCMu3IC0Utl6Q~TPDANif3RO9THehjJlOPS1iM8esjIabG~oB2f1lj8AiElSLInG8FiBbCTrn31DYIB6ZtxIUJ4lHb1cd-p6QzLOpy2HEDgrIt9ljSTyNsIoc-oq62fvw~WuFHQeMXWVvpJHLmagBlYamzqF1TapDmYbE6TaWT43pCGIK8FsMdpHJG-sSfQWyqj~zgLugzsm06qvOVyZljntJsuRRqhUMCZ0gFI0CaeF8yPKHE8ThTSQHhA5oaEw__"
"3fb4ec43-b55a-4c32-a998-071e9c468d1e","PTRC_exp10_Plex_17_P_f05.raw","PTRC_exp10_Plex_17_P","Beat AML Baseline Clinical - Phosphoproteome","Beat AML Baseline Clinical - Phosphoproteome","PDC000478","1","6a52970d-b69d-43ab-b88b-1c21eaacd41c","Proteogenomic Translational Research Centers (PTRC)","Raw Mass Spectra","Proprietary","Open","849859490","48d613814591c67346b3491fa3b665a9","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/148/197/PTRC_exp10_Plex_17_P_f05.raw?Expires=1733933613&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=UNDycCMlGkhQkIu3zYXoFrXud9KwCqwVJ~WUvo2yfA5XnLShPpOqMOemk4XcHM2t56FOiItCQ9OTfVmEfEv3pxqmcaduaXxIqqSblEdzCYlNL8c2Fsm9Hx3y75xACisAFhzejKBonVV3EZiNJJcxHX4GJSSHmpg5y4c0JxT~awrlgnjeSxYlLr9Wth2iHObFK697ni3Frna70hwELA8xKg4NXD5BofdoxCvksUeK70IcuwxUByIs8-1bSJ1xg86LoLemsyJpGNPTO3lOqqlS5dAj785FDnDyMhV2mnaCEI6f26CqJWPT~SiYC2xOLj8QK9PFCXCABnqQgjlS5XMaJQ__"
"416ffb0b-b73d-4e41-826c-1b22f413b4df","PTRC_exp10_Plex_20_P_f11.raw","PTRC_exp10_Plex_20_P","Beat AML Baseline Clinical - Phosphoproteome","Beat AML Baseline Clinical - Phosphoproteome","PDC000478","1","6a52970d-b69d-43ab-b88b-1c21eaacd41c","Proteogenomic Translational Research Centers (PTRC)","Raw Mass Spectra","Proprietary","Open","679479542","5f298e50077c9f02c34899f202542c92","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/148/197/PTRC_exp10_Plex_20_P_f11.raw?Expires=1733933613&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=JUNlLhvKqobEXhfbh0mIaNbjYSwrW3FPXHf81kVKKs8aAUgBCDj7pKpftuBDKasgA3rX73Pa~CU~d8vjWMHan5KRNnZy5vDA9DNr8QCqLdunbEO91U9dkjM~CEGnXiR-kDt0vEtS4PNIaqyLQFK-ZBvZWb5PlzuvpgrDd6~BDSbkaTSZKTJDY11vJhNoqBoZfqIPm1decOAMd5s48W1yCcgIgTrW8u2~SbWsVOiQzeYaqc~q8ahRP6KprUKScFS7-I4yLyVSHH~spWZGkrHWCuWLiDRq~6E54Cj1xuhNVr6xOD5GNnhX7HvuOb6vjZPov0RyTky3M1lTHjjwnuhTwg__"
"4182a838-6cbe-4d60-83a5-1df18b74a161","PTRC_exp10_Plex_04_P_f03.raw","PTRC_exp10_Plex_04_P","Beat AML Baseline Clinical - Phosphoproteome","Beat AML Baseline Clinical - Phosphoproteome","PDC000478","1","6a52970d-b69d-43ab-b88b-1c21eaacd41c","Proteogenomic Translational Research Centers (PTRC)","Raw Mass Spectra","Proprietary","Open","583847148","a4710b0e1ea6a24897e493418e32be53","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/148/197/PTRC_exp10_Plex_04_P_f03.raw?Expires=1733933613&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BlarH0ky-df-1nx39Sr8IudwYPX51UZq~XYAznCSIz~6olAcvLmOPx7VS4uN1OsEbzxfMgJ8~gMpa7W4ruw2HY9BEswz7vurj-NWQLqpnG8QSFEoSChmYBoy6yklRHloDojuvLqGWYxzim3JeEQYCjXWrbBZiXsl0eyZPQByq16w1tYeBQYh2tlyngOw~c-EBSv7Zp5iONwjdE4kLLsAh7teDe5~pnyZfwkGa1G73W8owTYhiSMHewU0asqsrzIQJRdtgREp--6aXji1hqpB8auI1suNcQoH2x7cVJfo9CTsA2LwDXbyzG6PMIeEDOUXEhVwId8epL5EdaumXXc2MQ__"
"42b84a94-805d-4ed2-bdf4-54bf3c1171fd","PTRC_exp10_Plex_11_P_f05.raw","PTRC_exp10_Plex_11_P","Beat AML Baseline Clinical - Phosphoproteome","Beat AML Baseline Clinical - Phosphoproteome","PDC000478","1","6a52970d-b69d-43ab-b88b-1c21eaacd41c","Proteogenomic Translational Research Centers (PTRC)","Raw Mass Spectra","Proprietary","Open","885306100","8f4b8875b251e210f3589395d6911b93","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/148/197/PTRC_exp10_Plex_11_P_f05.raw?Expires=1733933613&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=FVQmj~eipNNe-Oh-Ku29Y3TEZjpzBjpEOPn1jvRrQ3kQQMYtb7r-noqiMB~tMyVGRp-xVE0j7CmipUukdsZYl423cU9zcPp0tsE-Lm~iMqN-qvWU4vxin4kvhUIVAnP~Hm69UHBqTItu5Swuf5CnBhynqQ4P0GOKBbihkQFMYtj1ncy9jkZ~xzDgmkpRMaDb0NDxvXkhond3e7mURG0YGFicB--~5L924169ETqBq77NKmxl05OmuwLo8s18BFtyCKkiYQT1VvD5rqjo7Pkchk8ngru6ZIYzoUpI8F-POWN0HGhThourW217b01dqD6W0MlZT31X1bBRBvBbLGWjZQ__"
"44477827-9897-41fc-a1e1-eebad243116d","PTRC_exp10_Plex_12_P_f09.raw","PTRC_exp10_Plex_12_P","Beat AML Baseline Clinical - Phosphoproteome","Beat AML Baseline Clinical - Phosphoproteome","PDC000478","1","6a52970d-b69d-43ab-b88b-1c21eaacd41c","Proteogenomic Translational Research Centers (PTRC)","Raw Mass Spectra","Proprietary","Open","784373450","6268baafe026356b32d1afe56e053c12","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/148/197/PTRC_exp10_Plex_12_P_f09.raw?Expires=1733933613&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=JJ52kTRRdXt4sb6R4IvrykoaBvsujl6kDIYzA5cuq1MbuJIbkDrzTu3Y~E3k4G1hmX2BxWSflD8mBD2ws78bKE3q6M1Ck6mwiYPNkuGgsEyzVJUZlrVnY62kCihyy4xSitgi-cwQ-rLM7V2T9HQwptj3oL9Pxg6HxcKnqIXdLhIS6lVgPsJ21jeOCjKivOX81dmYn3XFRVWV--A-3s8ukDZc~pStQiqcn2n4rbUqh0F7kBmm3wg9jsG16dfnTtt5eiBbF6JmpbbWzq6iz8oeSWrYtPqbXKEbOA4VcwccWONDVnQKApjBXj5JyRrQyJt4RJPDUrU1nZZBzUbniJt3Gg__"
"4459f0db-fa0c-4bfc-834f-37cc553e7e82","PTRC_exp10_Plex_06_P_f12.raw","PTRC_exp10_Plex_06_P","Beat AML Baseline Clinical - Phosphoproteome","Beat AML Baseline Clinical - Phosphoproteome","PDC000478","1","6a52970d-b69d-43ab-b88b-1c21eaacd41c","Proteogenomic Translational Research Centers (PTRC)","Raw Mass Spectra","Proprietary","Open","588807794","e12ba4ed798e0cc0cf845a902794a816","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/148/197/PTRC_exp10_Plex_06_P_f12.raw?Expires=1733933613&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=UIC8WOe7GAbjB8lhkPBDcH~hh2RdeF1bZVsBJaDbsvWLTptg7sJOnlFK3fxa5rlDoemBI8BHlBbIPKMi75sns7xK8rqbNLUOttInyXNZ5GXS7RI-eSrPEfnsEsm4S~4byWePNjyjARpa9YCR0CH-OJzBHkuspuyetVEdBOtf6IkcDLtcVJynakRpP6wnTs9-EWMwAnmproBACQiDwGP7kIgi~1L9qQfv7JkHZR3Hnyk5D2kjg9Fm7x~rNZBjJjg6og1-AVT340pdMZTrjneZspzrduX7dJgsc2OSk~sPIWpHLLYEewBDMj7o3e1vF2bWu28wJzHma8aOuATbGJG5jA__"
"49469b7c-94f5-4e72-ba35-488143e589a6","PTRC_exp10_Plex_03_P_f05.raw","PTRC_exp10_Plex_03_P","Beat AML Baseline Clinical - Phosphoproteome","Beat AML Baseline Clinical - Phosphoproteome","PDC000478","1","6a52970d-b69d-43ab-b88b-1c21eaacd41c","Proteogenomic Translational Research Centers (PTRC)","Raw Mass Spectra","Proprietary","Open","558596758","a5909aefaae00f51a252adde4e030956","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/148/197/PTRC_exp10_Plex_03_P_f05.raw?Expires=1733933613&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=PpKc3En9HFVFgPKQYmc6SGYZSS9-7diDw0Ppry1ShLBNnev4b7Q4U6xVAXY2PssHs-j~a5h4nPaM2QfC9gSAWeTuwkB38p4zhM1Sk1kkzoMExTX4az4bobMLjvWWwTcZ8KOvpFTKp7BouBlVn45MPIOOLECqDwzGO0kn9I7V1Guf0CN24EG23nkxXCu39GoHTuZ91Zb4PLAR8aDax0nJOsGYcQtvJ-wXDpWUB6UWlobld2ahANGi7sC5tBQIjRZa9RtiqqNpM024sGmykpoi5PcaNwQnGujDpAr0olDhI6V-WD6YX6wR18qeCd7sziZm4nYTvIwYWUGJKDy1Jrj8Aw__"
"4afa5a5c-92c0-4185-9a4f-e120011c9a0b","PTRC_exp10_Plex_02_P_f12.raw","PTRC_exp10_Plex_02_P","Beat AML Baseline Clinical - Phosphoproteome","Beat AML Baseline Clinical - Phosphoproteome","PDC000478","1","6a52970d-b69d-43ab-b88b-1c21eaacd41c","Proteogenomic Translational Research Centers (PTRC)","Raw Mass Spectra","Proprietary","Open","560525838","bbe3ed565911a85c3e5745390ec470ea","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/148/197/PTRC_exp10_Plex_02_P_f12.raw?Expires=1733933613&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=WOQdNh~Y6O3sCcPLlkLgS6PiQwkdQz19LtzrTw0-eV51~rFqZ1gp5Q0eXdk55JrdL9nxew9XcK8qKF3GsNgjXjT50kaZLp5ujHSSbWPufZl6VS~eUFOa6oxcMBE4hcv0yCch7SmX~lhGYOGvPaDvN6pCB4vHLz5EJcuiJkc0p6GUrT21UF7jWZAa28ZY2Nti2Y7XlB1uMEl7TbSD~qb3BVlMoBs~Spp8DaP3Q89q0x8qMgtreeHS4zSzczy2uh2TL80YjcXxl26so5RztEkwxZ3yphyevTG8dB0Nrf34rSLtq9~b~cSpltBQT53cwjYCg35HUPTVTAuvjgvnyAUTGg__"
"4f5d7f35-72d3-4c71-a1fe-776b33fe0d01","PTRC_exp10_Plex_10_P_f06.raw","PTRC_exp10_Plex_10_P","Beat AML Baseline Clinical - Phosphoproteome","Beat AML Baseline Clinical - Phosphoproteome","PDC000478","1","6a52970d-b69d-43ab-b88b-1c21eaacd41c","Proteogenomic Translational Research Centers (PTRC)","Raw Mass Spectra","Proprietary","Open","762157560","4913503790eb4eddef71145c068cd694","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/148/197/PTRC_exp10_Plex_10_P_f06.raw?Expires=1733933613&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=CF1KWQzku3F7Q~RbVF4HYOdEREyDQSzw6NWj-TU6L~3x0Gm4Bis9o3BTErKswAzophcOv9Ckm22ns9BTXHfbWAzqI4YeF2xEanr5WvDInD8s2l~TWh3hV7HhxPu31I4j12ZRi062iNoeuwND36r8ZbJlaJTYE1X0v7AMJ7ulJ4vRJ4ODbOv-BHB-Uelcxi4T8aEK2hI6g0EBN7J7TbmIoWXdKM82q6GrlshPXVytpXsi2dLJc-CLtMAK0MdqOUILOGUDGCqojbMpRZixEvtUUCr~pHm9~JZ1rXpD9SsD3cHjkFKzZqho1MnKYfMlKyiwVZOgnB~DzTVhS6ghvBHHBA__"
"4fe0665e-1db0-479f-a969-25b1454e95eb","PTRC_exp10_Plex_18_P_f10.raw","PTRC_exp10_Plex_18_P","Beat AML Baseline Clinical - Phosphoproteome","Beat AML Baseline Clinical - Phosphoproteome","PDC000478","1","6a52970d-b69d-43ab-b88b-1c21eaacd41c","Proteogenomic Translational Research Centers (PTRC)","Raw Mass Spectra","Proprietary","Open","734528204","9a61ae668714aadc387d4e77042e6a1f","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/148/197/PTRC_exp10_Plex_18_P_f10.raw?Expires=1733933613&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=cgBQuepzV4YtQisVtokjVoh0vE17ralaPjK~zJXfgzcotsHl3xx7pyHCVKfWsO6weM3jqMEpKeZM14-z9Ie4-s80eekklCOyGhw3Y5WgPB6n9X3isdlPvrwNDoriMO0FaYxeaGKscDU5KnvedbfupCuuwgTPLZTQ~NIpTMv6UPB6ziI8bbfb2o5alNgGO95kZoyHnTEBI5g4Ok1Usy2mzSMmNU04Os8UldiLRxwejCcDhg4Vx~ZkK2BXCxy3SU035WrRUabhwG9agdSJZPn5sigtTHcPfNAEiyyWS13pNZGWyhmcZWrD-y-B7Zp2l~J9K3q3tH8xFVsyIe2XBWV~Mg__"
"505804f2-a3fd-45bb-ad2a-6f9c011cca6c","PTRC_exp10_Plex_02_P_f08.raw","PTRC_exp10_Plex_02_P","Beat AML Baseline Clinical - Phosphoproteome","Beat AML Baseline Clinical - Phosphoproteome","PDC000478","1","6a52970d-b69d-43ab-b88b-1c21eaacd41c","Proteogenomic Translational Research Centers (PTRC)","Raw Mass Spectra","Proprietary","Open","561554208","df789946ba0a399f1eb34ffb1c59bb60","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/148/197/PTRC_exp10_Plex_02_P_f08.raw?Expires=1733933613&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=fQHi9SIJuc5ehF-znsbV9XUbQkJlU57i3GbyuAV80Tp96wWuZUqQ36xQ3wkRh4McX30u8qJY9Lu9VvTk-OHGC6~Vx0Y7LKk914A9e-cK4BQbc-i5Q9wDYMNFLYqGADItE0Z2p3FZIXaiWMG~O92RzOeO52U2-eMkgDy2VRAV3RXghmf2vL0c6yKlyBN0PsmpvpTvIsPU0VO2tylOo71Y54CSY9qRa8QeGE0Qfj0BmQObEkJT6qQKl1UbSPVuloSAHFhXi-ef2YCyeZeFTHFitOBKxYzdURk81OViekdyRQ6WWIyybhgk9J7IMGy2~gB-wz7J6nySuJEM76VzFOT5Mw__"
"50f143a2-ac0b-4948-b174-4abbb701b5ad","PTRC_exp10_Plex_02_P_f10.raw","PTRC_exp10_Plex_02_P","Beat AML Baseline Clinical - Phosphoproteome","Beat AML Baseline Clinical - Phosphoproteome","PDC000478","1","6a52970d-b69d-43ab-b88b-1c21eaacd41c","Proteogenomic Translational Research Centers (PTRC)","Raw Mass Spectra","Proprietary","Open","594688352","66083546a9e24fa09be34826fd762dd1","Yes","https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/148/197/PTRC_exp10_Plex_02_P_f10.raw?Expires=1733933613&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=cqJ-W3-mm-hhu4Bo-PDo3kl-Sx5~KXDTZh0AGYEq~ryGbscz-xGD8LjQVlw36z3khSTe4RnCLf2wgqAaZOW0u-TjeMeFFBziGbUpKCONP9QKETzuSKq3aNnWwQPGnH9Flsxkj41iQmqANI6r-VNnYji4KzQ7el4yr92bXA~GGCFW7J~09POZ5kzDuZXueeXAeIekDNsb8SdGgnkwNPwgXG6sabYMi0wIFSpNGlqdFkbpc0TcXnJYlvv~xoXVzN4eabAQ9mvZ-P4oB7a9zCm01mKVHmMA0~hMT2EPJc7~pQJ3wa4K-L0Gr5IPkKE1TzIdu~ZMClgEWy-~33fZtdb-fA__"
